campaign,filename,extension,TELESCOP,INSTRUME,CHANNEL,MODULE,OUTPUT,RADESYS,EQUINOX,WCSAXES,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,A_ORDER,B_ORDER,A_2_0,A_0_2,A_1_1,B_2_0,B_0_2,B_1_1,AP_ORDER,BP_ORDER,AP_1_0,AP_0_1,AP_2_0,AP_0_2,AP_1_1,BP_1_0,BP_0_1,BP_2_0,BP_0_2,BP_1_1
3,ktwo2014331202630-c03_ffi-cal.fits,2,Kepler,Kepler Photometer,2,2,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,342.195842352038,-9.988936703289356,533.0,521.0,0.0006418132590725598,0.0008987818717267292,-0.0008992027179514,0.0006414524941377946,2,2,8.272786689256966e-07,7.122716021283601e-08,-2.386188698476e-07,-1.64166161343e-06,6.619627652948391e-07,-1.812427318718e-06,2,2,2.273988885520139e-06,-3.375457045511e-06,-8.159288158629e-07,-8.025203221588e-08,2.445140410043e-07,-2.095370299278e-06,-2.674186688756e-07,1.643724147552038e-06,-6.567751835012e-07,1.825792668953e-06
3,ktwo2014331202630-c03_ffi-cal.fits,3,Kepler,Kepler Photometer,3,2,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,343.22099849972494,-9.265494462818447,533.0,521.0,0.0006442366025931337,-0.0008976217504976,-0.0008971821897842,-0.000643637505206,2,2,5.699661604074522e-07,8.265021397922035e-08,3.174605104185e-07,2.505831916557e-07,5.517916074599509e-07,6.015087830099726e-07,2,2,-5.859957019088e-07,2.329539191034e-06,-5.68741216650553e-07,-8.506164941767e-08,-3.150257032211e-07,-1.725308978614e-08,5.36374217426771e-07,-2.517549446569e-07,-5.48900384849089e-07,-5.93493078831905e-07
3,ktwo2014331202630-c03_ffi-cal.fits,4,Kepler,Kepler Photometer,4,2,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,343.97998576287813,-10.305002041945333,533.0,521.0,-0.0006458820927191,-0.0008959223341637,0.0008960534026805685,-0.000646182178089,2,2,7.239536382778274e-07,2.109468216018e-07,2.233088102823e-07,6.31446444111527e-09,8.163205477299065e-07,5.102303693769816e-07,2,2,1.905218400828109e-06,3.585902516671509e-06,-7.164557040505e-07,-2.125505654976e-07,-2.215359615788e-07,-2.17435700425e-07,-2.35575171943e-07,-6.425573976518e-09,-8.205578982884e-07,-5.118521557858e-07
3,ktwo2014331202630-c03_ffi-cal.fits,9,Kepler,Kepler Photometer,9,4,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.62643718819754,-6.383170390684359,533.0,521.0,-0.0006334082836646,0.000905466960975723,0.000904882785781831,0.0006330018198530813,2,2,5.363126939252506e-07,4.599228242061e-07,4.686277959939936e-07,2.693975893948556e-07,8.040243150072983e-07,8.796461671621966e-08,2,2,3.930249966085e-07,-7.305272975374e-07,-5.401337820659e-07,-4.556886727225e-07,-4.700425098751e-07,-4.453034803225e-07,-7.403075954827e-07,-2.70389953001e-07,-7.990336804475e-07,-8.610439154105e-08
3,ktwo2014331202630-c03_ffi-cal.fits,10,Kepler,Kepler Photometer,10,4,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.88923299576237,-5.333331503675264,533.0,521.0,0.0006318943474595668,0.0009058885282029923,-0.0009060544806763,0.0006323488524678604,2,2,4.163595221208232e-07,-1.323738326405e-08,3.39548485273272e-07,-1.126187038209e-07,4.918749511032043e-07,3.539697504386923e-07,2,2,4.465235282946515e-07,4.257724684665144e-07,-4.089582885124e-07,1.345502785121e-08,-3.406140555467e-07,-1.851967031052e-06,-1.175730728889e-06,1.083869651608e-07,-4.873287455126e-07,-3.505368097361e-07
3,ktwo2014331202630-c03_ffi-cal.fits,11,Kepler,Kepler Photometer,11,4,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.91116884610085,-4.622235962131111,533.0,521.0,0.0006331556766976567,-0.0009054275551146,-0.0009051536327326,-0.000632756019943811,2,2,6.142051018929926e-07,5.758084522513607e-07,1.96326434587e-07,4.407238744872942e-08,4.552131647552e-07,5.420945198839013e-07,2,2,-6.737775497899e-07,-5.48960955349746e-07,-6.145050088486e-07,-5.809498887552e-07,-1.991597299946e-07,1.577942465083066e-07,-8.11174238433322e-07,-5.557403026845e-08,-4.516772219402e-07,-5.434931548583e-07
3,ktwo2014331202630-c03_ffi-cal.fits,12,Kepler,Kepler Photometer,12,4,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,340.6485500217128,-5.671308318240676,533.0,521.0,-0.0006340634747165,-0.0009045601872802,0.0009047941723652992,-0.0006339493650734,2,2,2.656082657696e-07,-1.049162916094e-06,-3.584282864798e-07,8.999485480976344e-08,3.835403064734e-07,7.083226758656377e-07,2,2,-1.511080952252e-06,-3.306096585028e-07,-2.62682634563e-07,1.042239559700522e-06,3.573004703211e-07,-2.929933160174e-07,8.831616443899139e-07,-9.537755657395e-08,-3.84649988444e-07,-7.076452639728e-07
3,ktwo2014331202630-c03_ffi-cal.fits,13,Kepler,Kepler Photometer,13,6,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,341.5110255013124,-14.005796334458749,533.0,521.0,0.0008988497674178864,0.0006416388983423475,0.0006420956162022792,-0.0008992026470701,2,2,5.499318281123238e-07,-3.342610283031e-07,4.700371744141891e-07,-1.591933451109e-07,5.972552771396723e-07,3.247006255216e-07,2,2,1.581218555317e-06,8.735010637837635e-07,-5.506026701261e-07,3.400819741202547e-07,-4.786756555936e-07,-1.078993099235e-06,-1.226638125082e-06,1.505202640366965e-07,-5.886525717656e-07,-3.19655100710079e-07
3,ktwo2014331202630-c03_ffi-cal.fits,14,Kepler,Kepler Photometer,14,6,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,342.5816112602779,-13.259292489167388,533.0,521.0,-0.0008962886499188,0.0006461560427561472,-0.0006456313710899,-0.0008958488524019,2,2,6.914641526640925e-07,1.533756445903e-07,3.147896097768396e-07,1.724573705358e-07,7.899335132069039e-07,4.845710993028448e-07,2,2,-1.776812685075e-06,-2.457477392309e-07,-6.882470512813e-07,-1.397588463302e-07,-3.119360632987e-07,-2.018284667633e-06,-7.50497505357e-07,-1.834714568912e-07,-7.695497622057e-07,-4.603112530518e-07
3,ktwo2014331202630-c03_ffi-cal.fits,15,Kepler,Kepler Photometer,15,6,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,343.33138842010584,-14.265332875049596,533.0,521.0,-0.0008938260374614,-0.0006485784069435,-0.0006488840769057,0.00089427279552039,2,2,4.331374312166321e-07,5.94713378347709e-07,3.916230678057e-07,1.521910981297e-07,6.993547977450187e-07,7.142741585959108e-07,2,2,2.048406281834e-06,2.172441125001984e-07,-4.439428974177e-07,-5.808256645993e-07,-4.027074901706e-07,-6.25334317676974e-07,5.073799303915382e-06,-1.489282945058e-07,-6.961010246754e-07,-7.063236854633e-07
3,ktwo2014331202630-c03_ffi-cal.fits,16,Kepler,Kepler Photometer,16,6,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,342.2582259655973,-15.014990848943578,533.0,521.0,0.000897129497055871,-0.0006447733284016,0.0006443019545015867,0.0008970340503307241,2,2,7.727925417744814e-07,3.582828564494034e-07,4.527070931287868e-07,4.722562271028e-08,1.389675301061e-07,6.485508390953329e-07,2,2,-7.331734504099e-06,1.64767275841e-06,-7.590642438983e-07,-3.708482139571e-07,-4.259399788488e-07,1.77953985785503e-06,5.212883573141806e-06,-4.371579378751e-08,-1.60567066631662e-07,-6.67556774459e-07
3,ktwo2014331202630-c03_ffi-cal.fits,21,Kepler,Kepler Photometer,21,8,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.90947715601294,-10.351795079827895,533.0,521.0,-0.000632207790538781,0.0009060944815926199,0.0009057535931076744,0.000631824574442545,2,2,6.340108337585826e-07,3.477083802622687e-07,5.592181773140492e-07,-3.595290417084e-08,3.610307907259954e-07,4.058375394637e-07,2,2,-8.533954485322e-08,2.263980823006402e-06,-6.320829354223e-07,-3.458129744367e-07,-5.614720496735e-07,9.116327147477247e-07,-1.920952026864e-06,3.673415102033e-08,-3.605310169879e-07,-4.001030808572e-07
3,ktwo2014331202630-c03_ffi-cal.fits,22,Kepler,Kepler Photometer,22,8,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.1669307742688,-9.300871388898583,533.0,521.0,0.0006298977943750954,0.0009070646896776034,-0.0009073395383338,0.000630389569230364,2,2,4.943144649359543e-07,-1.153209334394e-07,7.011638141639909e-07,1.955295170084726e-08,5.529687044335567e-07,5.526695911024725e-07,2,2,1.607769683679e-06,-2.988170628715e-06,-4.983934394796e-07,1.145059474979e-07,-7.112196914192e-07,7.69363511553562e-07,5.205813388235559e-08,-2.42218390688333e-08,-5.438868842845e-07,-5.553858551622e-07
3,ktwo2014331202630-c03_ffi-cal.fits,23,Kepler,Kepler Photometer,23,8,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.19748148896326,-8.591272275802247,533.0,521.0,0.0006325155079244037,-0.0009057594051532,-0.0009053426453125,-0.0006318897719834,2,2,8.268697095914708e-07,2.109123911172e-07,5.367312634190461e-07,2.187121455504e-07,9.65852945379574e-07,6.658347365274966e-07,2,2,6.09682828419289e-07,4.280200173461e-07,-8.236069229182e-07,-2.145578594145e-07,-5.40855136396718e-07,-1.259216727385e-06,-6.889965413541e-07,-2.194904828489e-07,-9.671045055696e-07,-6.709263709191e-07
3,ktwo2014331202630-c03_ffi-cal.fits,24,Kepler,Kepler Photometer,24,8,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.94109507953414,-9.64042217597983,533.0,521.0,-0.0006338161464913,-0.0009037871937634,0.0009043740448669201,-0.0006343262576237,2,2,1.046216607626e-06,1.986616047092824e-07,7.948459429602889e-07,5.057146507049814e-07,1.046527654927e-06,1.150764163445855e-06,2,2,3.094265127972852e-07,3.783016373255327e-06,-1.055520750171e-06,-2.049045002974e-07,-7.952862405679e-07,-6.637769312343e-07,6.662572539090917e-07,-4.97345396853849e-07,-1.051373510393e-06,-1.151905451505e-06
3,ktwo2014331202630-c03_ffi-cal.fits,25,Kepler,Kepler Photometer,25,9,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.2926624007869,-7.273011149131503,533.0,521.0,-0.0009083467288298,-0.0006279946479412,-0.0006283425938931,0.0009085666923453815,2,2,3.335005226362812e-07,6.842259783026626e-08,6.506393093420439e-07,-1.738343904683e-07,5.928693269400557e-07,6.923984402131465e-07,2,2,5.332535992933e-07,2.94391935508369e-06,-3.517080426528e-07,-4.67164560547e-08,-6.53004971129924e-07,4.796356204516371e-06,-5.43567144321629e-06,1.708913647579e-07,-5.878608605227e-07,-7.001218026644e-07
3,ktwo2014331202630-c03_ffi-cal.fits,26,Kepler,Kepler Photometer,26,9,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,337.22926354021865,-8.000143090409653,533.0,521.0,0.0009100633756512811,-0.0006263851381693,0.0006259363834284228,0.0009099104505696691,2,2,3.584957587446e-07,1.625629875399e-07,4.922081782749936e-07,2.277179878292e-07,1.987725739828984e-07,5.469967164745622e-07,2,2,-4.794612029344e-06,-3.048517574161e-06,-3.51259554861833e-07,-1.643617714561e-07,-5.066690599532e-07,2.024876732879e-06,4.281830888169883e-07,-2.142984609246e-07,-2.101196933311e-07,-5.233151364857e-07
3,ktwo2014331202630-c03_ffi-cal.fits,27,Kepler,Kepler Photometer,27,9,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,336.5200203323337,-6.978888511586133,533.0,521.0,0.000910043080197843,0.0006254721514395781,0.0006260043003821766,-0.000910222793443,2,2,4.425155491623e-07,9.075214906620566e-08,3.732911758976091e-07,1.83198271983e-07,6.852348185157857e-07,4.748934270692808e-07,2,2,8.752803587458386e-07,3.175798215785503e-07,-4.555118661729e-07,-8.87338183289426e-08,-3.64937432318107e-07,-4.498349717067e-06,-1.525817798557e-06,-1.754285216863e-07,-6.8873558483021e-07,-4.457379326774e-07
3,ktwo2014331202630-c03_ffi-cal.fits,28,Kepler,Kepler Photometer,28,9,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,337.58143319488863,-6.252270114146538,533.0,521.0,-0.0009089388523498,0.0006279140570972234,-0.0006275039946215,-0.0009085049353344,2,2,5.710018427818057e-07,1.217003824182e-07,4.736543189822747e-07,2.468080668509e-07,6.882132267838569e-07,4.192157694296456e-07,2,2,3.553060331027e-06,-1.580046274845e-06,-5.785289961159e-07,-1.201667574099e-07,-4.974133868779e-07,-7.352920798817e-07,-2.05344922958136e-07,-2.487030245802e-07,-6.903136673876e-07,-4.305907413723e-07
3,ktwo2014331202630-c03_ffi-cal.fits,29,Kepler,Kepler Photometer,29,10,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,336.6589219910214,-4.927394955085959,533.0,521.0,-0.0009112313182843,-0.0006238967831801,-0.0006242818764651,0.0009116865363241292,2,2,6.477742697447447e-07,-1.278400244448e-07,8.703899764013786e-08,-8.349237460045e-08,4.322002245111805e-07,6.738964638452319e-07,2,2,-1.618287075689e-06,-1.04739180575324e-06,-6.461795984548e-07,1.395580199102e-07,-9.190354233933e-08,4.358028131549489e-07,-3.246530622253e-06,7.916929237392043e-08,-4.350702187174e-07,-6.68951335513e-07
3,ktwo2014331202630-c03_ffi-cal.fits,30,Kepler,Kepler Photometer,30,10,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,335.5972619182516,-5.6500773870828604,533.0,521.0,0.0009123893966051089,-0.000622730685027504,0.0006222746674795329,0.0009125957075533373,2,2,8.229059552359801e-07,-4.126157588667e-08,6.613259361124764e-07,-8.011146209765e-08,3.640055338768e-07,5.595460096592958e-07,2,2,8.446204276987361e-06,2.435702062831e-06,-8.149088333605e-07,3.266426356488e-08,-6.691933908402e-07,1.207061549826e-06,5.671228234092e-06,8.30150935769101e-08,-3.686109576826e-07,-5.540150029846e-07
3,ktwo2014331202630-c03_ffi-cal.fits,31,Kepler,Kepler Photometer,31,10,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,334.8950536786709,-4.626439718486802,533.0,521.0,0.0009130754585318613,0.0006216711152408972,0.0006219786851937618,-0.000913134254869,2,2,3.127068694247e-07,-7.520466195804e-07,-8.70989902467138e-07,4.083668282292e-08,6.46729372032483e-07,5.084994949223773e-07,2,2,-1.929752066056e-06,1.338326669156e-06,-3.053718965682e-07,7.405653787237949e-07,8.76452251389715e-07,-4.542785097175e-07,1.639055401655e-06,-4.10041176147413e-08,-6.47990780198e-07,-5.01916181900048e-07
3,ktwo2014331202630-c03_ffi-cal.fits,32,Kepler,Kepler Photometer,32,10,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,335.95593475345015,-3.9049324892106734,533.0,521.0,-0.0009121308952458,0.0006233374184027285,-0.000622784403266634,-0.0009120606000037,2,2,7.982691208152991e-07,1.258916674155236e-07,6.338639613815265e-07,-6.982785348712e-08,1.475053504357e-07,4.304665371905e-07,2,2,2.238406638014298e-06,-2.512106127664e-06,-7.8756000200899e-07,-1.318860262454e-07,-6.286110015362e-07,2.29386790748e-06,-1.088671933156e-06,6.835500483879053e-08,-1.372050509534e-07,-4.178205670007e-07
3,ktwo2014331202630-c03_ffi-cal.fits,33,Kepler,Kepler Photometer,33,11,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.1098915471685,-15.651174711497777,533.0,521.0,0.0009043331179553013,0.0006337165375502817,0.0006341171043195105,-0.0009047913180531,2,2,9.027390993282631e-07,5.635060756873462e-07,1.082550647638e-07,3.472436631679086e-07,7.92807723909509e-07,6.317888328130108e-07,2,2,5.65124290091948e-06,1.464729905180643e-06,-9.052203376826e-07,-5.484593551886e-07,-1.084743515512e-07,-1.141699455271e-06,5.35644436120599e-06,-3.405686562219e-07,-8.021042704835e-07,-6.427657192736e-07
3,ktwo2014331202630-c03_ffi-cal.fits,34,Kepler,Kepler Photometer,34,11,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,340.1951730081175,-14.913539453923898,533.0,521.0,-0.0009014676461205,0.0006386925391582555,-0.0006383293694302,-0.000901188808372159,2,2,6.347971244986397e-07,3.380131126279e-07,2.591868248639e-07,3.930608707163767e-07,5.067662084633356e-07,4.521207416785031e-07,2,2,-5.85370596639166e-06,1.440941712033901e-06,-6.404767483991e-07,-3.39586486424421e-07,-2.575965951804e-07,-3.415413226024e-06,1.308619193254e-06,-3.888938592738e-07,-5.147163766989e-07,-4.622385610603e-07
3,ktwo2014331202630-c03_ffi-cal.fits,35,Kepler,Kepler Photometer,35,11,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,340.94160497758236,-15.926037068844664,533.0,521.0,-0.000898883143747,-0.0006417045632518,-0.0006421389303633,0.0008991867987617969,2,2,3.698723980030371e-07,2.809247659858486e-07,3.687810508259e-07,1.213939622477549e-07,6.166074588425514e-07,5.08824321223494e-07,2,2,-1.780363601939e-06,-2.021777133021e-06,-3.766442243587e-07,-2.65357751233e-07,-3.877670975307e-07,5.101583431673549e-06,-3.159772063786e-07,-1.293352978383e-07,-6.186910894897e-07,-5.134378828701e-07
3,ktwo2014331202630-c03_ffi-cal.fits,36,Kepler,Kepler Photometer,36,11,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.85374729454855,-16.667504479496937,533.0,521.0,0.0009022639152497377,-0.0006374316732574,0.0006368579194263202,0.0009023090689045098,2,2,1.123825988139e-06,7.012640345392911e-07,6.926802083195147e-07,3.281712521166e-07,5.650378242871427e-07,3.254980209151e-07,2,2,8.777030391441738e-06,4.952733708628472e-07,-1.117183006768e-06,-7.076525362764e-07,-6.795925111822e-07,3.897180837259406e-06,1.582790549261e-06,-3.350965288062e-07,-5.580932427538e-07,-3.334525751535e-07
3,ktwo2014331202630-c03_ffi-cal.fits,37,Kepler,Kepler Photometer,37,12,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,337.42486773541526,-13.30752504493244,533.0,521.0,0.0009086051480281278,0.0006277172625337776,0.0006281929579157563,-0.0009088680978905,2,2,6.770277416455482e-07,2.811692677330698e-07,2.913350994791981e-07,1.207179746932e-07,6.040243430188978e-07,2.80370299677606e-07,2,2,1.520403824446e-06,-8.286873386162e-07,-6.800131987448e-07,-2.803497088582e-07,-2.96360837866915e-07,6.89045607771541e-07,-1.385321202188e-08,-1.183965967297e-07,-6.06133851524858e-07,-2.790374654871e-07
3,ktwo2014331202630-c03_ffi-cal.fits,38,Kepler,Kepler Photometer,38,12,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.50429562846733,-12.577217130915482,533.0,521.0,-0.0009061504911147,0.0006320550984991819,-0.0006316351951274,-0.000905831654313552,2,2,6.143764006553148e-07,2.775637911348e-07,4.804814719614348e-07,-1.242364157993e-08,7.37145549265222e-07,4.213620732710498e-07,2,2,3.649916863854736e-06,2.046274705139e-06,-6.097348930244e-07,-2.916493023775e-07,-4.926776216255e-07,1.007820429456e-06,-3.211189388038e-06,1.291393223604e-08,-7.378263494245e-07,-4.15526986301287e-07
3,ktwo2014331202630-c03_ffi-cal.fits,39,Kepler,Kepler Photometer,39,12,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,339.2343571228242,-13.592703797823642,533.0,521.0,-0.0009041081002543,-0.0006341245154236,-0.000634545189295,0.0009045398190855823,2,2,6.931091018351225e-07,-4.366208468179e-08,3.935906481886556e-07,1.752978017794e-07,7.025618839104241e-07,3.198049541392343e-07,2,2,2.167002654096088e-06,-5.813665417171e-06,-7.03411392752e-07,5.826342747245543e-08,-3.82903971334e-07,1.986962381904e-07,2.741010092928969e-07,-1.869485651479e-07,-6.97157982101e-07,-3.128324440974e-07
3,ktwo2014331202630-c03_ffi-cal.fits,40,Kepler,Kepler Photometer,40,12,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,338.15237435901855,-14.325790740940576,533.0,521.0,0.0009073110830271227,-0.000630477737933,0.000630140256547898,0.0009070645777544842,2,2,3.754617889084846e-07,3.552274248587e-07,3.741605795367e-07,2.017239330349e-07,4.318295512221359e-07,4.168326192013e-07,2,2,4.890782894117533e-06,-5.278777708038e-06,-3.804389293945e-07,-3.635953854007e-07,-3.694710290168e-07,-8.17369532341511e-07,-7.297190521803e-06,-2.130446918278e-07,-4.127095096785e-07,-4.258454425739e-07
3,ktwo2014331202630-c03_ffi-cal.fits,41,Kepler,Kepler Photometer,41,13,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,335.76976046052846,-10.950124958462757,533.0,521.0,0.0009116158667682867,0.000623288827244359,0.0006236564749043756,-0.0009119557134716,2,2,7.342338570624149e-07,1.730029522695e-07,5.520901593830217e-07,8.902273645011562e-08,5.636744272348993e-07,5.516152470048483e-07,2,2,-1.695016899574e-06,-2.714009021899e-06,-7.313330841739e-07,-1.707845446574e-07,-5.444524535372e-07,9.839280580308362e-08,-2.330406211329e-06,-8.621012170502e-08,-5.652010338713e-07,-5.47478165497152e-07
3,ktwo2014331202630-c03_ffi-cal.fits,42,Kepler,Kepler Photometer,42,13,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,336.8438188624051,-10.225424432437467,533.0,521.0,-0.000909655338809373,0.0006269302378230191,-0.0006264271380949,-0.0009093584688594,2,2,6.10126188228671e-07,2.652037474931369e-08,6.396056453628611e-07,2.04862371645e-09,6.745992980213987e-07,4.736385565204e-07,2,2,1.089865953622e-06,-3.065164691951e-06,-6.21237214935169e-07,-1.378153173989e-08,-6.533012628905e-07,1.521475102929323e-06,1.801999895691e-06,-2.158223751641e-09,-6.696030880269e-07,-4.677134546946e-07
3,ktwo2014331202630-c03_ffi-cal.fits,43,Kepler,Kepler Photometer,43,13,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,337.5614689878559,-11.245747659125485,533.0,521.0,-0.0009078644456297,-0.0006286319255834,-0.0006289749962597,0.000908214612473918,2,2,6.396852529252097e-07,1.345109653264e-07,4.505235967582859e-07,1.262711340467e-07,7.521124786504352e-07,6.346825151707583e-07,2,2,-7.012184736419e-06,6.905113496044819e-07,-6.23485521886e-07,-1.39309873627e-07,-4.474700234505e-07,5.183824314910205e-06,-1.900293168572e-06,-1.297611877708e-07,-7.552091908212e-07,-6.239347069904e-07
3,ktwo2014331202630-c03_ffi-cal.fits,44,Kepler,Kepler Photometer,44,13,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,336.48534708777726,-11.972862748485397,533.0,521.0,0.000910506791715089,-0.0006256907816499,0.0006253096896300295,0.0009102523655629541,2,2,5.81013445338353e-07,1.642011367150128e-07,6.136123906742096e-07,1.745860198897e-07,6.668250104648312e-07,5.466626605995442e-07,2,2,-1.633109574824e-08,-7.958190626425e-06,-5.719916312781e-07,-1.917901242796e-07,-6.086484717719e-07,5.869928112966283e-06,-8.320708666719e-07,-1.639819693476e-07,-6.707383909554e-07,-5.546673705406e-07
3,ktwo2014331202630-c03_ffi-cal.fits,45,Kepler,Kepler Photometer,45,14,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,335.916705811137,-8.893451247419685,533.0,521.0,-0.0009126918924596,-0.0006219670961704,-0.000622583929880134,0.0009129380743324085,2,2,-5.873563849073e-07,1.439093382359e-06,1.710088399931e-06,-8.017959462094e-08,8.521618338087409e-07,4.095563787817e-07,2,2,1.175404495087e-05,7.490940760156743e-06,5.75149183905953e-07,-1.426517034157e-06,-1.706457669279e-06,3.264046823667e-06,-6.32138790816311e-07,6.925896790392533e-08,-8.419119425633e-07,-4.113216767952e-07
3,ktwo2014331202630-c03_ffi-cal.fits,46,Kepler,Kepler Photometer,46,14,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,334.84352103496894,-9.613481253580293,533.0,521.0,0.0009144928195966303,-0.0006199217782347,0.0006195351182192602,0.0009143763766051767,2,2,7.845386422701547e-07,3.992738274695e-07,2.124204753359732e-07,-3.674794147189e-08,6.275839851769022e-07,4.224651920368826e-07,2,2,2.767445652860736e-06,3.363750878838685e-07,-7.908782625109e-07,-3.934640793652e-07,-2.262425224739e-07,-1.953455609658e-06,2.498005827023e-06,6.262126896019992e-08,-6.37570225773167e-07,-4.397059796393e-07
3,ktwo2014331202630-c03_ffi-cal.fits,47,Kepler,Kepler Photometer,47,14,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,334.1386195374789,-8.584971602422394,533.0,521.0,0.0009148625403825438,0.0006183608519183155,0.0006189217164039918,-0.0009151802409994,2,2,7.742413738902508e-07,1.496212247438e-07,5.738857458993729e-07,1.153118460377e-07,5.848671016827521e-07,6.112263670532045e-07,2,2,3.180685057191993e-07,-7.676232251163e-07,-7.669955021238e-07,-1.586832165781e-07,-5.7226319945e-07,-3.895702080783e-06,2.86643103108549e-06,-1.148097729402e-07,-5.81934337557397e-07,-6.07253327805e-07
